zipcode,model,order,sorder,trend,AIC,BIC,CV_RMSE
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A657DDDC88>,"(1, 0, 2)","(0, 1, 0, 12)",,3966.9668348625974,3980.0996497775495,128755.27362158176
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C39F160>,"(1, 0, 2)","(0, 1, 1, 12)",,3241.774812057147,3257.8765911825385,51818168.40120597
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C39F278>,"(1, 0, 2)","(0, 1, 2, 12)",,3541.096202766693,3560.0159523336797,1300517.0092289979
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C39F048>,"(1, 0, 2)","(1, 0, 0, 12)",,3646.8701263069584,3663.336650430581,115453.02269341447
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C3C30F0>,"(1, 0, 2)","(1, 0, 1, 12)",,3608.276357347747,3627.9755797201747,95410.81088982403
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C3C3BA8>,"(1, 0, 2)","(1, 0, 2, 12)",,4089.828981541725,4112.371472317273,375396.6054282503
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C407198>,"(1, 0, 2)","(1, 1, 0, 12)",,3404.8224161749295,3420.977959259202,139622.6694049629
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C4074A8>,"(1, 0, 2)","(1, 1, 1, 12)",,4238.047920299348,4257.3700552498185,143007985593.599
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C3C3400>,"(1, 0, 2)","(1, 1, 2, 12)",,3476.393941863553,3498.4669830250377,2744633.1781595824
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6613F9320>,"(1, 0, 2)","(2, 0, 0, 12)",,3427.934210865319,3447.3208625664465,122977.61973247265
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C407E48>,"(1, 0, 2)","(2, 0, 1, 12)",,4103.951766396682,4126.569526714664,199620.80813058052
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6613F92B0>,"(1, 0, 2)","(2, 0, 2, 12)",,4198.94402233616,4224.706868936786,344736.15303853323
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6614292E8>,"(1, 0, 2)","(2, 1, 0, 12)",,3150.26373174015,3169.2524475836913,381342.749365978
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A661429518>,"(1, 0, 2)","(2, 1, 1, 12)",,3836.593332022616,3858.7468338400804,445421.4247462887
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A661429E10>,"(1, 0, 2)","(2, 1, 2, 12)",,3386.30099519739,3411.527327953372,1161557303.3970747
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A666018668>,"(1, 1, 0)","(0, 0, 0, 12)",,3495.680523412981,3502.374738474416,82065.85314509603
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6660186D8>,"(1, 1, 0)","(0, 0, 1, 12)",,3299.8090688647926,3309.6738699568764,86967.32997336207
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A666018F60>,"(1, 1, 0)","(0, 0, 2, 12)",,3606.302508069228,3619.205494764081,327513.84243073984
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66605E278>,"(1, 1, 0)","(0, 1, 0, 12)",,3466.521418321824,3473.097952383213,226240.0285644228
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66605E0F0>,"(1, 1, 0)","(0, 1, 1, 12)",,3250.8177873296954,3260.4950273508352,190063.5541092071
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A666018E48>,"(1, 1, 0)","(0, 1, 2, 12)",,2999.1050609263557,3011.7412821232138,383927.5304241757
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A666090320>,"(1, 1, 0)","(1, 0, 0, 12)",,3297.394582458178,3307.2593835502616,112391.47022709776
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66605ED30>,"(1, 1, 0)","(1, 0, 1, 12)",,3299.2641224095673,3312.4171905323456,105497.41145248851
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A666090D68>,"(1, 1, 0)","(1, 0, 2, 12)",,3104.3380973048543,3120.46683067342,323785.10871243436
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6660C9668>,"(1, 1, 0)","(1, 1, 0, 12)",,3207.478105459484,3217.155345480624,996633.083298666
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6660C9898>,"(1, 1, 0)","(1, 1, 1, 12)",,3215.632193009941,3228.535179704794,148170.2189245983
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6660904A8>,"(1, 1, 0)","(1, 1, 2, 12)",,3001.5498158654273,3017.3450923615,370344.0772418213
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A667959128>,"(1, 1, 0)","(2, 0, 0, 12)",,3103.257436198325,3116.160422893178,137114.50969997866
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A667959630>,"(1, 1, 0)","(2, 0, 1, 12)",,3104.7569163705184,3120.8856497390843,138258.66663842194
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6660C9438>,"(1, 1, 0)","(2, 0, 2, 12)",,3102.553213596313,3121.9076936385923,1244373.684354826
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6679A72E8>,"(1, 1, 0)","(2, 1, 0, 12)",,2966.11921703966,2978.755438236518,90144.34499024677
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A667959B70>,"(1, 1, 0)","(2, 1, 1, 12)",,2985.757413265309,3001.5526897613818,132424.28059639002
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6679A7518>,"(1, 1, 0)","(2, 1, 2, 12)",,2987.6832400639023,3006.6375718591894,333007.1413191253
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C0CA470>,"(1, 1, 1)","(0, 0, 0, 12)",,3448.316962116454,3458.3439648723484,79007.11000201858
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6679A7E80>,"(1, 1, 1)","(0, 0, 1, 12)",,3209.686357491049,3222.819172406001,80819.68592601767
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A56C0477F0>,"(1, 1, 1)","(0, 0, 2, 12)",,3385.5255786742246,3401.627357799616,310551.89932707243
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A5C56E91D0>,"(1, 1, 1)","(0, 1, 0, 12)",,3440.019024716844,3449.868635903058,224104.55059416694
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A5DB130630>,"(1, 1, 1)","(0, 1, 1, 12)",,3155.4811467310137,3168.362570031327,183307.58571176342
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A5A7F7FC50>,"(1, 1, 1)","(0, 1, 2, 12)",,2906.7044859222838,2922.4709438947725,3030802.7880713893
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A607894358>,"(1, 1, 1)","(1, 0, 0, 12)",,3230.772734820953,3243.925802943731,89045.07093865299
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6005003C8>,"(1, 1, 1)","(1, 0, 1, 12)",,3209.1396418542095,3225.555660497899,89883.1184960531
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A607894518>,"(1, 1, 1)","(1, 0, 2, 12)",,3018.1221038577805,3037.4442388082507,322064.6609688315
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A616FB65F8>,"(1, 1, 1)","(1, 1, 0, 12)",,3178.681961942622,3191.5849486374746,181022.0540379621
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A607894780>,"(1, 1, 1)","(1, 1, 1, 12)",,3168.981550162501,3185.083329287893,136098.69397547594
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A616FB60F0>,"(1, 1, 1)","(1, 1, 2, 12)",,2906.817895741411,2925.737645308398,4881156.7361379275
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6351DC7F0>,"(1, 1, 1)","(2, 0, 0, 12)",,3041.7248732081252,3057.853606576691,112164.63982260284
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A62BED20B8>,"(1, 1, 1)","(2, 0, 1, 12)",,3033.4824833155526,3052.836963357832,115522.17258727584
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A63690F9E8>,"(1, 1, 1)","(2, 0, 2, 12)",,3018.820427408703,3041.362918184251,330657.18581207236
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6466F6B70>,"(1, 1, 1)","(2, 1, 0, 12)",,2968.481018430689,2984.2762949267617,210182.77705067754
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A635185160>,"(1, 1, 1)","(2, 1, 1, 12)",,2935.2063410384126,2954.1606728336997,109505.82524122704
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A600568D30>,"(1, 1, 1)","(2, 1, 2, 12)",,2908.5977181294156,2930.6707592909,4081378.983313196
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A615822588>,"(1, 1, 2)","(0, 0, 0, 12)",,3366.7531569205976,3380.1033092394027,71717.90263992528
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66605EAC8>,"(1, 1, 2)","(0, 0, 1, 12)",,3157.9538029574037,3174.344376253556,75790.56316116494
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A616FF3D30>,"(1, 1, 2)","(0, 0, 2, 12)",,2994.1446290713793,3013.434243617033,295215.46961093415
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A615822470>,"(1, 1, 2)","(0, 1, 0, 12)",,3367.486638837585,3380.599097474507,200237.99616464166
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A61C727BE0>,"(1, 1, 2)","(0, 1, 1, 12)",,3066.2666233291257,3082.3413021171705,994024.6462360162
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A644E68C88>,"(1, 1, 2)","(0, 1, 2, 12)",,2840.8212981348306,2859.7062649957115,306549.99850738165
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A666018908>,"(1, 1, 2)","(1, 0, 0, 12)",,3188.5270400801646,3204.9683752336373,84279.25527839588
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A654B98128>,"(1, 1, 2)","(1, 0, 1, 12)",,3158.9918313777775,3178.6605193331607,86062.87760913296
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6660C92E8>,"(1, 1, 2)","(1, 0, 2, 12)",,2970.2313565932627,2992.7359068965256,293765.8024095417
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6679A7588>,"(1, 1, 2)","(1, 1, 0, 12)",,3107.5485248762066,3123.6772582447725,190679.38549142107
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C0CAB70>,"(1, 1, 2)","(1, 1, 1, 12)",,3108.5342730649227,3127.8238876105765,89659.89175852404
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C0CA6A0>,"(1, 1, 2)","(1, 1, 2, 12)",,2835.5647927168075,2857.5972540545017,374642.3719558941
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6120E7BA8>,"(1, 1, 2)","(2, 0, 0, 12)",,3005.1409349556643,3024.4954149979435,106793.11904465617
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C0CA780>,"(1, 1, 2)","(2, 0, 1, 12)",,3004.59987478577,3027.1801015017627,111774.26603224958
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A65C407BA8>,"(1, 1, 2)","(2, 0, 2, 12)",,2972.904725165626,2998.624211226498,294163.99564482505
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A666090C88>,"(1, 1, 2)","(2, 1, 0, 12)",,2887.656507430271,2906.6108392255583,95057.07351846753
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A657DDD358>,"(1, 1, 2)","(2, 1, 1, 12)",,2885.650586889583,2907.7639739840847,90578.3115059892
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A644E2E7B8>,"(1, 1, 2)","(2, 1, 2, 12)",,2849.528944250046,2874.7089000645537,388313.69577169593
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A635177860>,"(2, 0, 0)","(0, 0, 0, 12)",,3497.05109689236,3507.0924194845124,83375.81679445002
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A63689DD68>,"(2, 0, 0)","(0, 0, 1, 12)",,3837.6243151775793,3850.7975344764773,120006.1275316711
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A62BF110F0>,"(2, 0, 0)","(0, 0, 2, 12)",,3601.807667432452,3617.9632105167248,388692.7036541401
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A62CD07A90>,"(2, 0, 0)","(0, 1, 0, 12)",,3461.7273553227833,3471.592156414867,342614.06884852063
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A635122F60>,"(2, 0, 0)","(0, 1, 1, 12)",,3300.180558680628,3313.1049931480466,339409.18303514837
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A628AF6400>,"(2, 0, 0)","(0, 1, 2, 12)",,3106.9227818658533,3122.746711735471,18393754.845142446
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A61589BE10>,"(2, 0, 0)","(1, 0, 0, 12)",,3298.990728816967,3312.1437969397452,193690.3471141496
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A618732F98>,"(2, 0, 0)","(1, 0, 1, 12)",,3814.7010382093913,3831.142373362864,126611.95122406393
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A60FD5A080>,"(2, 0, 0)","(1, 0, 2, 12)",,3626.18281147755,3645.5694631786773,348526.4142678912
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A61589BB38>,"(2, 0, 0)","(1, 1, 0, 12)",,3212.0858030999057,3224.9887897947583,251313.20360895098
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A60E8A40B8>,"(2, 0, 0)","(1, 1, 1, 12)",,3634.1992988935644,3650.3280322621304,461431.67517285934
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A608F84B38>,"(2, 0, 0)","(1, 1, 2, 12)",,3277.5843127317335,3296.5730285752747,7379742.334138254
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A61585BD30>,"(2, 0, 0)","(2, 0, 0, 12)",,3105.1177444637933,3121.2464778323592,174736.27173066838
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A5DEE38908>,"(2, 0, 0)","(2, 0, 1, 12)",,3401.6752930873718,3421.029773129651,231465329131.94882
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A607828B00>,"(2, 0, 0)","(2, 0, 2, 12)",,3356.3571094637227,3378.937336179715,323611.85342259164
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C10B2B0>,"(2, 0, 0)","(2, 1, 0, 12)",,2981.922890745762,2997.7181672418346,185342.34738372135
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C10B278>,"(2, 0, 0)","(2, 1, 1, 12)",,3246.2460287039485,3265.2003604992356,121003.68470515724
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C10BC18>,"(2, 0, 0)","(2, 1, 2, 12)",,3154.753949898994,3176.867336993496,2.412122233362571e+152
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A694C6B048>,"(2, 0, 1)","(0, 0, 0, 12)",,3513.316075168588,3526.704505291458,86968.84725465464
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A694C6B630>,"(2, 0, 1)","(0, 0, 1, 12)",,3708.552463332331,3724.993798485804,141954.8405045264
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A694C6BF60>,"(2, 0, 1)","(0, 0, 2, 12)",,3362.1625445851455,3381.5170246274247,356371.07980879536
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6964ED240>,"(2, 0, 1)","(0, 1, 0, 12)",,3494.1973521070986,3507.350420229877,340911.34945351793
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A66C10B3C8>,"(2, 0, 1)","(0, 1, 1, 12)",,3741.5442210575375,3757.6729544261034,333765.8209143332
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A69651D668>,"(2, 0, 1)","(0, 1, 2, 12)",,3393.787972354822,3412.7423041501092,10160704.678345576
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A69651D438>,"(2, 0, 1)","(1, 0, 0, 12)",,3229.1721782413615,3245.613513394834,147048.551061253
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A697E0F2E8>,"(2, 0, 1)","(1, 0, 1, 12)",,3618.5776388440277,3638.3072410281948,113599.08876095273
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6964ED470>,"(2, 0, 1)","(1, 0, 2, 12)",,3657.3771064745606,3679.957333190553,482104.54038099974
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A697E0FA20>,"(2, 0, 1)","(1, 1, 0, 12)",,3176.669966375683,3192.798699744249,233245.6547822253
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A697E4D400>,"(2, 0, 1)","(1, 1, 1, 12)",,3451.5314585309975,3470.8859385732767,529480.1374830926
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A697E4D0F0>,"(2, 0, 1)","(1, 1, 2, 12)",,3143.6471430950437,3165.7605301895455,4085575.956241938
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A697E4D5C0>,"(2, 0, 1)","(2, 0, 0, 12)",,3040.1409431370403,3059.4954231793195,135296.9917849232
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A697E6E400>,"(2, 0, 1)","(2, 0, 1, 12)",,3712.7069164400573,3735.2871431560498,1073760.3728530149
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A697E6EB00>,"(2, 0, 1)","(2, 0, 2, 12)",,3835.8397323796908,3861.6457057693965,109163248044518.28
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A4AAE080>,"(2, 0, 1)","(2, 1, 0, 12)",,2939.3389636563816,2958.2932954516687,167886.37584927838
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A4AAE208>,"(2, 0, 1)","(2, 1, 1, 12)",,3142.303245356694,3164.4166324511957,823255.7355984052
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A4AAE278>,"(2, 0, 1)","(2, 1, 2, 12)",,3096.2373205935896,3121.5097629873057,3.260574749600219e+72
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A4AD1400>,"(2, 0, 2)","(0, 0, 0, 12)",,3403.2553501434218,3419.967021403246,65195.486218752965
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A4AD1C88>,"(2, 0, 2)","(0, 0, 1, 12)",,3402.943080572087,3422.642302944515,119201.83077901938
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A4AAE160>,"(2, 0, 2)","(0, 0, 2, 12)",,3550.297991298058,3572.8404820736064,351800.17504480906
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A643B438>,"(2, 0, 2)","(0, 1, 0, 12)",,3413.798204754248,3430.214223397938,321694.66085928737
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A643B400>,"(2, 0, 2)","(0, 1, 1, 12)",,3839.6450293165794,3858.967164267049,569527227676056.9
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A643BD30>,"(2, 0, 2)","(0, 1, 2, 12)",,3307.84312508522,3329.9161662467045,9479660.428495469
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A647B6D8>,"(2, 0, 2)","(1, 0, 0, 12)",,3187.5025951412917,3207.232197325459,2458846.1647220193
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A647BE80>,"(2, 0, 2)","(1, 0, 1, 12)",,3643.6191695343296,3666.6015956354954,52217.42976259507
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A643B8D0>,"(2, 0, 2)","(1, 0, 2, 12)",,3643.084921433344,3668.8477680339706,1.8874864911616882e+28
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A64A47F0>,"(2, 0, 2)","(1, 1, 0, 12)",,3111.5073426801073,3130.8618227223865,215108.7803459512
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7E1E080>,"(2, 0, 2)","(1, 1, 1, 12)",,3332.000786029197,3354.5432768047453,8373435952733.389
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7E1E8D0>,"(2, 0, 2)","(1, 1, 2, 12)",,3101.8987983342504,3127.1251310902326,5508982.712924672
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A647B908>,"(2, 0, 2)","(2, 0, 0, 12)",,3009.906855298267,3032.4870820142596,2264038.666478855
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7E54908>,"(2, 0, 2)","(2, 0, 1, 12)",,3717.4320222504566,3743.2379956401624,1669378.4840881007
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A647BAC8>,"(2, 0, 2)","(2, 0, 2, 12)",,3846.8138897464614,3875.7970921721662,949554.3798696698
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7E54240>,"(2, 0, 2)","(2, 1, 0, 12)",,2888.461144167176,2910.5745312616777,743048.51652128
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7E825F8>,"(2, 0, 2)","(2, 1, 1, 12)",,3120.7828405715572,3146.0552829652734,757045.521505235
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7E82898>,"(2, 0, 2)","(2, 1, 2, 12)",,3055.5389518000347,3083.9185761505146,3.592013248021731e+27
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7E1E320>,"(2, 1, 0)","(0, 0, 0, 12)",,3407.386257561415,3417.4132603173093,71208.16512278725
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7EB11D0>,"(2, 1, 0)","(0, 0, 1, 12)",,3239.756289586134,3252.909357708912,73773.70532514199
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7EB1AC8>,"(2, 1, 0)","(0, 0, 2, 12)",,3059.468454132564,3075.59718750113,292927.47974758997
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6AA7B72E8>,"(2, 1, 0)","(0, 1, 0, 12)",,3341.549718618162,3351.399329804376,117036.67360444857
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6AA7B73C8>,"(2, 1, 0)","(0, 1, 1, 12)",,3164.504854021925,3177.4078407167776,117746.17500810073
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6A7EB1DD8>,"(2, 1, 0)","(0, 1, 2, 12)",,2938.962628981561,2954.757905477634,332669.5479092273
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6B10D2240>,"(2, 1, 0)","(1, 0, 0, 12)",,3220.221164337755,3233.353979252707,87704.2337236879
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6B10D2F28>,"(2, 1, 0)","(1, 0, 1, 12)",,3222.216372121423,3238.6323907651126,89895.15427075868
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6AA7B7048>,"(2, 1, 0)","(1, 0, 2, 12)",,3048.252457208493,3067.6069372507723,301508.14039050473
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6B110C198>,"(2, 1, 0)","(1, 1, 0, 12)",,3107.2861360996867,3120.1675594,100060.66946399843
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6B110C0F0>,"(2, 1, 0)","(1, 1, 1, 12)",,3111.829898868302,3127.9316779936935,103003.57867196294
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6B110C588>,"(2, 1, 0)","(1, 1, 2, 12)",,2934.9957563872576,2953.9500881825447,328822.82725767116
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6B504B1D0>,"(2, 1, 0)","(2, 0, 0, 12)",,3033.522394552328,3049.6241736777197,88099.92933540833
20016,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000002A6B504B630>,"(2, 1, 0)","(2, 0, 1, 12)",,3032.63070946336,3051.9528444138296,93962.20423465938
