zipcode,order,sorder,trend,AIC,BIC,CVRMSE
20017,"(2, 0, 1)","(0, 0, 2, 12)",,3918.8,3938.1,3177141249.2
20017,"(2, 0, 1)","(0, 1, 0, 12)",,3240.0,3253.1,121999.4
20017,"(2, 0, 1)","(0, 1, 1, 12)",,3395.7,3411.9,150415.5
20017,"(2, 0, 1)","(0, 1, 2, 12)",,2979.2,2998.2,1602372796.0
20017,"(2, 0, 1)","(1, 0, 0, 12)",,3038.6,3055.1,129577.6
20017,"(2, 0, 1)","(1, 0, 1, 12)",,3363.1,3382.8,286844.9
20017,"(2, 0, 1)","(1, 0, 2, 12)",,3595.2,3617.8,6.448202491720041e+25
20017,"(2, 0, 1)","(1, 1, 0, 12)",,2972.4,2988.5,1103741.1
20017,"(2, 0, 1)","(1, 1, 1, 12)",,3130.2,3149.5,173140.2
20017,"(2, 0, 1)","(1, 1, 2, 12)",,2877.3,2899.4,8359741.3
20017,"(2, 0, 1)","(2, 0, 0, 12)",,2865.6,2884.9,133094.1
20017,"(2, 0, 1)","(2, 0, 1, 12)",,2895.2,2917.8,1640131.3
20017,"(2, 0, 1)","(2, 0, 2, 12)",,3000.4,3026.2,708928218.1
20017,"(2, 0, 1)","(2, 1, 0, 12)",,2767.3,2786.2,137979.4
20017,"(2, 0, 1)","(2, 1, 1, 12)",,2841.9,2864.0,117796.5
20017,"(2, 0, 1)","(2, 1, 2, 12)",,2844.5,2869.8,1629141325429257.5
20017,"(2, 0, 2)","(0, 0, 0, 12)",,3190.3,3207.0,118045.6
20017,"(2, 0, 2)","(0, 0, 1, 12)",,3053.6,3073.3,148039.8
20017,"(2, 0, 2)","(0, 0, 2, 12)",,3946.7,3969.2,1.4460335428429253e+26
20017,"(2, 0, 2)","(0, 1, 0, 12)",,3177.3,3193.7,127885.3
20017,"(2, 0, 2)","(0, 1, 1, 12)",,2959.2,2978.5,183400.2
20017,"(2, 0, 2)","(0, 1, 2, 12)",,3495.7,3517.8,235109868001.4
20017,"(2, 0, 2)","(1, 0, 0, 12)",,3027.0,3046.7,116640.2
20017,"(2, 0, 2)","(1, 0, 1, 12)",,3290.1,3313.1,5582572.1
20017,"(2, 0, 2)","(1, 0, 2, 12)",,3671.8,3697.6,324307.3
20017,"(2, 0, 2)","(1, 1, 0, 12)",,2951.2,2970.6,155887.1
20017,"(2, 0, 2)","(1, 1, 1, 12)",,3102.7,3125.3,147676.9
20017,"(2, 0, 2)","(1, 1, 2, 12)",,2831.0,2856.2,6744946.0
20017,"(2, 0, 2)","(2, 0, 0, 12)",,2856.1,2878.6,127289.5
20017,"(2, 0, 2)","(2, 0, 1, 12)",,3536.4,3562.2,1.5716950735403248e+31
20017,"(2, 0, 2)","(2, 0, 2, 12)",,3641.9,3670.8,581211.0
20017,"(2, 0, 2)","(2, 1, 0, 12)",,2749.8,2771.9,142176.2
20017,"(2, 0, 2)","(2, 1, 1, 12)",,2849.2,2874.5,1584462.2
20017,"(2, 0, 2)","(2, 1, 2, 12)",,2818.2,2846.5,2756897216600462.5
20017,"(2, 1, 0)","(0, 0, 0, 12)",,3221.6,3231.6,54387.3
20017,"(2, 1, 0)","(0, 0, 1, 12)",,3067.2,3080.4,51628.1
20017,"(2, 1, 0)","(0, 0, 2, 12)",,2892.3,2908.4,292988.0
20017,"(2, 1, 0)","(0, 1, 0, 12)",,3166.6,3176.4,102136.3
20017,"(2, 1, 0)","(0, 1, 1, 12)",,2991.5,3004.4,105011.6
20017,"(2, 1, 0)","(0, 1, 2, 12)",,2786.9,2802.7,346846.9
20017,"(2, 1, 0)","(1, 0, 0, 12)",,3049.5,3062.6,52138.7
20017,"(2, 1, 0)","(1, 0, 1, 12)",,3034.9,3051.3,55867.2
20017,"(2, 1, 0)","(1, 0, 2, 12)",,2864.1,2883.5,299661.1
20017,"(2, 1, 0)","(1, 1, 0, 12)",,2960.1,2973.0,74276.2
20017,"(2, 1, 0)","(1, 1, 1, 12)",,2961.6,2977.7,89729.9
20017,"(2, 1, 0)","(1, 1, 2, 12)",,2744.0,2762.9,413887.0
20017,"(2, 1, 0)","(2, 0, 0, 12)",,2854.1,2870.2,46941.9
20017,"(2, 1, 0)","(2, 0, 1, 12)",,2856.0,2875.3,55693.1
20017,"(2, 1, 0)","(2, 0, 2, 12)",,2857.6,2880.2,294514.3
20017,"(2, 1, 0)","(2, 1, 0, 12)",,2757.1,2772.9,66791.8
20017,"(2, 1, 0)","(2, 1, 1, 12)",,2756.4,2775.3,70336.3
20017,"(2, 1, 0)","(2, 1, 2, 12)",,2761.0,2783.1,452631.9
20017,"(2, 1, 1)","(0, 0, 0, 12)",,3199.8,3213.2,53163.6
20017,"(2, 1, 1)","(0, 0, 1, 12)",,3022.7,3039.1,67740.5
20017,"(2, 1, 1)","(0, 0, 2, 12)",,2857.3,2876.6,318196.3
20017,"(2, 1, 1)","(0, 1, 0, 12)",,3166.0,3179.2,104643.1
20017,"(2, 1, 1)","(0, 1, 1, 12)",,2933.5,2949.6,5.51068547275005e+73
20017,"(2, 1, 1)","(0, 1, 2, 12)",,2699.6,2718.6,367220.6
20017,"(2, 1, 1)","(1, 0, 0, 12)",,3019.4,3035.9,65581.5
20017,"(2, 1, 1)","(1, 0, 1, 12)",,3019.6,3039.3,71332.4
20017,"(2, 1, 1)","(1, 0, 2, 12)",,2825.7,2848.2,326295.5
20017,"(2, 1, 1)","(1, 1, 0, 12)",,2949.0,2965.1,108451.3
20017,"(2, 1, 1)","(1, 1, 1, 12)",,2912.6,2931.9,115614.2
20017,"(2, 1, 1)","(1, 1, 2, 12)",,2701.6,2723.6,422087.2
20017,"(2, 1, 1)","(2, 0, 0, 12)",,2838.9,2858.3,79995.1
20017,"(2, 1, 1)","(2, 0, 1, 12)",,2830.3,2852.8,85068.8
20017,"(2, 1, 1)","(2, 0, 2, 12)",,2822.9,2848.7,350469.4
20017,"(2, 1, 1)","(2, 1, 0, 12)",,2746.3,2765.2,101217.3
20017,"(2, 1, 1)","(2, 1, 1, 12)",,2718.1,2740.2,102457.9
20017,"(2, 1, 1)","(2, 1, 2, 12)",,2710.7,2735.9,425665.0
20017,"(2, 1, 2)","(0, 0, 0, 12)",,3173.2,3189.9,81801.0
20017,"(2, 1, 2)","(0, 0, 1, 12)",,3011.7,3031.4,85940.8
20017,"(2, 1, 2)","(0, 0, 2, 12)",,2820.9,2843.4,350331.1
20017,"(2, 1, 2)","(0, 1, 0, 12)",,3118.7,3135.1,112913.2
20017,"(2, 1, 2)","(0, 1, 1, 12)",,2896.5,2915.8,115664.8
20017,"(2, 1, 2)","(0, 1, 2, 12)",,2680.6,2702.7,363126.2
20017,"(2, 1, 2)","(1, 0, 0, 12)",,2995.6,3015.3,78340.5
20017,"(2, 1, 2)","(1, 0, 1, 12)",,2982.5,3005.5,75644.2
20017,"(2, 1, 2)","(1, 0, 2, 12)",,2798.7,2824.4,322927.8
20017,"(2, 1, 2)","(1, 1, 0, 12)",,2932.5,2951.8,113604.4
20017,"(2, 1, 2)","(1, 1, 1, 12)",,2915.2,2937.7,128843.6
20017,"(2, 1, 2)","(1, 1, 2, 12)",,2686.0,2711.2,417155.2
20017,"(2, 1, 2)","(2, 0, 0, 12)",,2824.2,2846.8,73287.5
20017,"(2, 1, 2)","(2, 0, 1, 12)",,2824.2,2849.9,78350.8
20017,"(2, 1, 2)","(2, 0, 2, 12)",,2797.1,2826.0,332727.7
20017,"(2, 1, 2)","(2, 1, 0, 12)",,2727.0,2749.1,109594.1
20017,"(2, 1, 2)","(2, 1, 1, 12)",,2715.9,2741.1,96379.8
20017,"(2, 1, 2)","(2, 1, 2, 12)",,2698.5,2726.8,449235.7
20018,"(0, 0, 0)","(0, 0, 0, 12)",,5880.6,5884.0,338039.2
20018,"(0, 0, 0)","(0, 0, 1, 12)",,184892.3,184898.9,325346.8
20018,"(0, 0, 0)","(0, 0, 2, 12)",,5106.5,5116.2,522698.8
20018,"(0, 0, 0)","(0, 1, 0, 12)",,4706.2,4709.5,83939.4
20018,"(0, 0, 0)","(0, 1, 1, 12)",,4434.8,4441.3,83922.8
20018,"(0, 0, 0)","(0, 1, 2, 12)",,4019.8,4029.2,311983.8
20018,"(0, 0, 0)","(1, 0, 0, 12)",,4710.8,4717.4,80079.4
20018,"(0, 0, 0)","(1, 0, 1, 12)",,4645.3,4655.2,71730.6
20018,"(0, 0, 0)","(1, 0, 2, 12)",,4286.3,4299.2,327328.4
20018,"(0, 0, 0)","(1, 1, 0, 12)",,4305.3,4311.7,143650.0
20018,"(0, 0, 0)","(1, 1, 1, 12)",,4284.1,4293.8,5356397757.9
20018,"(0, 0, 0)","(1, 1, 2, 12)",,4779.7,4792.4,1435020048.0
20018,"(0, 0, 0)","(2, 0, 0, 12)",,4306.7,4316.5,218044.4
20018,"(0, 0, 0)","(2, 0, 1, 12)",,6738.8,6751.8,66177753.7
20018,"(0, 0, 0)","(2, 0, 2, 12)",,6676.5,6692.6,98093391.1
20018,"(0, 0, 0)","(2, 1, 0, 12)",,3979.7,3989.2,198294.3
20018,"(0, 0, 0)","(2, 1, 1, 12)",,3982.3,3995.0,197814.0
20018,"(0, 0, 0)","(2, 1, 2, 12)",,3994.6,4010.4,69375340153.7
20018,"(0, 0, 1)","(0, 0, 0, 12)",,5701.6,5708.3,336861.2
20018,"(0, 0, 1)","(0, 0, 1, 12)",,188753.7,188763.6,5161278.6
20018,"(0, 0, 1)","(0, 0, 2, 12)",,289317.7,289330.6,2261182.1
20018,"(0, 0, 1)","(0, 1, 0, 12)",,4552.8,4559.4,82090.6
20018,"(0, 0, 1)","(0, 1, 1, 12)",,6814.2,6823.9,89567.9
20018,"(0, 0, 1)","(0, 1, 2, 12)",,4981.3,4994.0,322522.3
20018,"(0, 0, 1)","(1, 0, 0, 12)",,5381.3,5391.2,104714.9
20018,"(0, 0, 1)","(1, 0, 1, 12)",,5329.3,5342.4,81372.2
20018,"(0, 0, 1)","(1, 0, 2, 12)",,5008.5,5024.7,349932.2
20018,"(0, 0, 1)","(1, 1, 0, 12)",,4608.2,4618.0,125400.3
20018,"(0, 0, 1)","(1, 1, 1, 12)",,5502.7,5515.6,6290677307.8
20018,"(0, 0, 1)","(1, 1, 2, 12)",,4954.1,4969.9,312168626.2
20018,"(0, 0, 1)","(2, 0, 0, 12)",,5060.3,5073.2,213821.9
20018,"(0, 0, 1)","(2, 0, 1, 12)",,5234.7,5250.9,261246343.3
20018,"(0, 0, 1)","(2, 0, 2, 12)",,5167.5,5186.8,3408958500629.3
20018,"(0, 0, 1)","(2, 1, 0, 12)",,4012.0,4024.7,133800.9
20018,"(0, 0, 1)","(2, 1, 1, 12)",,5111.9,5127.7,21029994776.0
20018,"(0, 0, 1)","(2, 1, 2, 12)",,4947.6,4966.6,99943890738.8
20018,"(0, 0, 2)","(0, 0, 0, 12)",,9072.6,9082.6,342315.4
20018,"(0, 0, 2)","(0, 0, 1, 12)",,187673.5,187686.6,78743806.9
20018,"(0, 0, 2)","(0, 0, 2, 12)",,8064.4,8080.5,25004068.8
20018,"(0, 0, 2)","(0, 1, 0, 12)",,4644.7,4654.6,80620.5
20018,"(0, 0, 2)","(0, 1, 1, 12)",,6586.6,6599.5,284110.0
20018,"(0, 0, 2)","(0, 1, 2, 12)",,4955.1,4970.9,364645.7
20018,"(0, 0, 2)","(1, 0, 0, 12)",,6182.9,6196.1,116457.9
20018,"(0, 0, 2)","(1, 0, 1, 12)",,5536.8,5553.2,168258.6
20018,"(0, 0, 2)","(1, 0, 2, 12)",,88520.6,88539.9,353405.0
20018,"(0, 0, 2)","(1, 1, 0, 12)",,4279.0,4292.0,139429.6
20018,"(0, 0, 2)","(1, 1, 1, 12)",,9649.8,9665.9,3.100913040112205e+17
20018,"(0, 0, 2)","(1, 1, 2, 12)",,4899.2,4918.1,7978653986.5
20018,"(0, 0, 2)","(2, 0, 0, 12)",,5065.7,5081.9,104168258.9
20018,"(0, 0, 2)","(2, 0, 1, 12)",,5067.0,5086.4,17436117645.4
20018,"(0, 0, 2)","(2, 0, 2, 12)",,5479.6,5502.2,253833901.9
20018,"(0, 0, 2)","(2, 1, 0, 12)",,4002.9,4018.7,182676.6
20018,"(0, 0, 2)","(2, 1, 1, 12)",,5147.0,5166.0,3818762936.2
20018,"(0, 0, 2)","(2, 1, 2, 12)",,4892.9,4915.0,224082992824.3
20018,"(0, 1, 0)","(0, 0, 0, 12)",,3959.1,3962.4,65242.7
20018,"(0, 1, 0)","(0, 0, 1, 12)",,3654.9,3661.5,59563.5
20018,"(0, 1, 0)","(0, 0, 2, 12)",,3414.0,3423.7,289465.5
20018,"(0, 1, 0)","(0, 1, 0, 12)",,3658.2,3661.5,89628.0
20018,"(0, 1, 0)","(0, 1, 1, 12)",,3446.2,3452.6,95214.1
20018,"(0, 1, 0)","(0, 1, 2, 12)",,3234.3,3243.8,2490738120.9
20018,"(0, 1, 0)","(1, 0, 0, 12)",,3655.6,3662.2,86019.3
20018,"(0, 1, 0)","(1, 0, 1, 12)",,3634.5,3644.4,49154.9
20018,"(0, 1, 0)","(1, 0, 2, 12)",,3415.2,3428.1,378679.5
20018,"(0, 1, 0)","(1, 1, 0, 12)",,3462.2,3468.7,104191.6
20018,"(0, 1, 0)","(1, 1, 1, 12)",,3447.7,3457.4,101593.3
20018,"(0, 1, 0)","(1, 1, 2, 12)",,3238.8,3251.5,35873495.0
20018,"(0, 1, 0)","(2, 0, 0, 12)",,3427.1,3436.7,83994.9
20018,"(0, 1, 0)","(2, 0, 1, 12)",,3428.8,3441.7,67021.3
20018,"(0, 1, 0)","(2, 0, 2, 12)",,3408.8,3424.9,317868.6
20018,"(0, 1, 0)","(2, 1, 0, 12)",,3250.6,3260.1,102940.5
20018,"(0, 1, 0)","(2, 1, 1, 12)",,3251.6,3264.2,106185.4
20018,"(0, 1, 0)","(2, 1, 2, 12)",,3239.8,3255.6,376940.1
20018,"(0, 1, 1)","(0, 0, 0, 12)",,3688.5,3695.2,64310.6
20018,"(0, 1, 1)","(0, 0, 1, 12)",,3402.8,3412.7,58737.9
20018,"(0, 1, 1)","(0, 0, 2, 12)",,3180.1,3193.0,290094.2
20018,"(0, 1, 1)","(0, 1, 0, 12)",,3519.0,3525.5,90432.2
20018,"(0, 1, 1)","(0, 1, 1, 12)",,3211.6,3221.3,229071.8
20018,"(0, 1, 1)","(0, 1, 2, 12)",,3012.1,3024.7,36769507186.4
20018,"(0, 1, 1)","(1, 0, 0, 12)",,3608.9,3618.7,63894.6
20018,"(0, 1, 1)","(1, 0, 1, 12)",,3399.3,3412.4,69986.2
20018,"(0, 1, 1)","(1, 0, 2, 12)",,3181.7,3197.8,341877.4
20018,"(0, 1, 1)","(1, 1, 0, 12)",,3240.6,3250.3,100657.8
20018,"(0, 1, 1)","(1, 1, 1, 12)",,3266.1,3279.0,275506.4
20018,"(0, 1, 1)","(1, 1, 2, 12)",,3012.6,3028.4,68224013.1
20018,"(0, 1, 1)","(2, 0, 0, 12)",,3224.6,3237.6,80775.8
20018,"(0, 1, 1)","(2, 0, 1, 12)",,3218.2,3234.4,89916.2
20018,"(0, 1, 1)","(2, 0, 2, 12)",,3181.8,3201.2,318796.6
20018,"(0, 1, 1)","(2, 1, 0, 12)",,3044.7,3057.4,99357.7
20018,"(0, 1, 1)","(2, 1, 1, 12)",,3046.7,3062.5,99658.2
20018,"(0, 1, 1)","(2, 1, 2, 12)",,3062.3,3081.3,1428918.9
20018,"(0, 1, 2)","(0, 0, 0, 12)",,3758.4,3768.4,63409.4
20018,"(0, 1, 2)","(0, 0, 1, 12)",,3167.3,3180.4,59075.1
20018,"(0, 1, 2)","(0, 0, 2, 12)",,2969.4,2985.5,291341.5
20018,"(0, 1, 2)","(0, 1, 0, 12)",,3328.7,3338.6,90921.6
20018,"(0, 1, 2)","(0, 1, 1, 12)",,3214.5,3227.4,84737.7
20018,"(0, 1, 2)","(0, 1, 2, 12)",,2813.5,2829.2,7548003985.9
20018,"(0, 1, 2)","(1, 0, 0, 12)",,3288.9,3302.1,63815.1
20018,"(0, 1, 2)","(1, 0, 1, 12)",,3164.2,3180.6,69149.5
20018,"(0, 1, 2)","(1, 0, 2, 12)",,2971.3,2990.6,309530.8
20018,"(0, 1, 2)","(1, 1, 0, 12)",,3234.7,3247.6,84869.0
20018,"(0, 1, 2)","(1, 1, 1, 12)",,3171.0,3187.1,95815.7
20018,"(0, 1, 2)","(1, 1, 2, 12)",,2815.5,2834.4,6994113.3
20018,"(0, 1, 2)","(2, 0, 0, 12)",,3023.1,3039.3,80966.0
20018,"(0, 1, 2)","(2, 0, 1, 12)",,3028.9,3048.3,67214.4
20018,"(0, 1, 2)","(2, 0, 2, 12)",,3060.5,3083.0,290262.9
20018,"(0, 1, 2)","(2, 1, 0, 12)",,2886.6,2902.5,97774.6
20018,"(0, 1, 2)","(2, 1, 1, 12)",,2906.7,2925.6,92684.1
20018,"(0, 1, 2)","(2, 1, 2, 12)",,2968.2,2990.2,656913.6
20018,"(1, 0, 0)","(0, 0, 0, 12)",,3947.1,3953.8,58752.6
20018,"(1, 0, 0)","(0, 0, 1, 12)",,3662.7,3672.6,50125.8
20018,"(1, 0, 0)","(0, 0, 2, 12)",,3522.7,3535.6,314155.3
20018,"(1, 0, 0)","(0, 1, 0, 12)",,3677.1,3683.7,126951.2
20018,"(1, 0, 0)","(0, 1, 1, 12)",,3465.1,3474.7,125724.0
20018,"(1, 0, 0)","(0, 1, 2, 12)",,3253.5,3266.2,384078.7
20018,"(1, 0, 0)","(1, 0, 0, 12)",,3658.6,3668.4,246937.1
20018,"(1, 0, 0)","(1, 0, 1, 12)",,3663.5,3676.7,50696.4
20018,"(1, 0, 0)","(1, 0, 2, 12)",,3503.1,3519.2,295690.1
20018,"(1, 0, 0)","(1, 1, 0, 12)",,3463.5,3473.2,162480.9
20018,"(1, 0, 0)","(1, 1, 1, 12)",,3464.8,3477.7,146085.3
20018,"(1, 0, 0)","(1, 1, 2, 12)",,3327.9,3343.7,54303076776.1
20018,"(1, 0, 0)","(2, 0, 0, 12)",,3430.1,3443.0,64234.4
20018,"(1, 0, 0)","(2, 0, 1, 12)",,3659.3,3675.4,283393.1
20018,"(1, 0, 0)","(2, 0, 2, 12)",,3437.7,3457.1,288210.3
20018,"(1, 0, 0)","(2, 1, 0, 12)",,3252.1,3264.8,207833.4
20018,"(1, 0, 0)","(2, 1, 1, 12)",,3254.1,3269.9,178182.1
20018,"(1, 0, 0)","(2, 1, 2, 12)",,3255.5,3274.4,420666101607.9
20018,"(1, 0, 1)","(0, 0, 0, 12)",,3771.5,3781.6,57256.5
20018,"(1, 0, 1)","(0, 0, 1, 12)",,3539.8,3552.9,50395.8
20018,"(1, 0, 1)","(0, 0, 2, 12)",,4190.6,4206.7,454057.1
20018,"(1, 0, 1)","(0, 1, 0, 12)",,3762.3,3772.2,119948.1
20018,"(1, 0, 1)","(0, 1, 1, 12)",,3232.7,3245.6,784088963.0
20018,"(1, 0, 1)","(0, 1, 2, 12)",,3037.9,3053.7,378927.8
20018,"(1, 0, 1)","(1, 0, 0, 12)",,3579.6,3592.7,58377.7
20018,"(1, 0, 1)","(1, 0, 1, 12)",,3616.2,3632.6,62750.0
20018,"(1, 0, 1)","(1, 0, 2, 12)",,3446.5,3465.9,306407.3
20018,"(1, 0, 1)","(1, 1, 0, 12)",,3242.0,3254.9,131933.0
20018,"(1, 0, 1)","(1, 1, 1, 12)",,3285.9,3302.0,1.1056202561046502e+20
20018,"(1, 0, 1)","(1, 1, 2, 12)",,3080.5,3099.4,103303951789.3
20018,"(1, 0, 1)","(2, 0, 0, 12)",,3346.2,3362.3,242589.5
20018,"(1, 0, 1)","(2, 0, 1, 12)",,3367.6,3387.0,478964.3
20018,"(1, 0, 1)","(2, 0, 2, 12)",,3354.2,3376.8,307580.7
20018,"(1, 0, 1)","(2, 1, 0, 12)",,3095.8,3111.6,151933.0
20018,"(1, 0, 1)","(2, 1, 1, 12)",,3538.8,3557.8,160942.3
20018,"(1, 0, 1)","(2, 1, 2, 12)",,3082.4,3104.6,302117983532.7
20018,"(1, 0, 2)","(0, 0, 0, 12)",,3700.3,3713.7,55869.5
20018,"(1, 0, 2)","(0, 0, 1, 12)",,3486.5,3502.9,37787.7
20018,"(1, 0, 2)","(0, 0, 2, 12)",,3288.4,3307.7,308175.3
20018,"(1, 0, 2)","(0, 1, 0, 12)",,3415.8,3428.9,124521.6
20018,"(1, 0, 2)","(0, 1, 1, 12)",,3016.6,3032.7,123382.0
20018,"(1, 0, 2)","(0, 1, 2, 12)",,3042.2,3061.1,356132.1
20018,"(1, 0, 2)","(1, 0, 0, 12)",,3397.2,3413.7,53168.7
20018,"(1, 0, 2)","(1, 0, 1, 12)",,3487.9,3507.6,46582.5
20018,"(1, 0, 2)","(1, 0, 2, 12)",,3313.4,3336.0,345876.5
20018,"(1, 0, 2)","(1, 1, 0, 12)",,3264.3,3280.5,117073.6
20018,"(1, 0, 2)","(1, 1, 1, 12)",,3200.5,3219.8,475190.4
20018,"(1, 0, 2)","(1, 1, 2, 12)",,2996.7,3018.8,56601083816.1
20018,"(1, 0, 2)","(2, 0, 0, 12)",,3312.1,3331.5,80167.3
20018,"(1, 0, 2)","(2, 0, 1, 12)",,4109.7,4132.3,382395.2
20018,"(1, 0, 2)","(2, 0, 2, 12)",,3367.8,3393.6,882289.5
20018,"(1, 0, 2)","(2, 1, 0, 12)",,3029.1,3048.1,123538.9
20018,"(1, 0, 2)","(2, 1, 1, 12)",,3038.1,3060.3,439565.8
20018,"(1, 0, 2)","(2, 1, 2, 12)",,2999.6,3024.8,2228602024783.6
20018,"(1, 1, 0)","(0, 0, 0, 12)",,3251.1,3257.8,83990.4
20018,"(1, 1, 0)","(0, 0, 1, 12)",,3081.0,3090.9,85764.9
20018,"(1, 1, 0)","(0, 0, 2, 12)",,2891.9,2904.8,317458.3
20018,"(1, 1, 0)","(0, 1, 0, 12)",,3233.0,3239.5,140530.1
20018,"(1, 1, 0)","(0, 1, 1, 12)",,3022.6,3032.3,137389.5
20018,"(1, 1, 0)","(0, 1, 2, 12)",,2790.5,2803.2,2575894238.0
20018,"(1, 1, 0)","(1, 0, 0, 12)",,3069.1,3079.0,80195.2
20018,"(1, 1, 0)","(1, 0, 1, 12)",,3059.7,3072.9,71706.9
20018,"(1, 1, 0)","(1, 0, 2, 12)",,2875.1,2891.3,315702.0
20018,"(1, 1, 0)","(1, 1, 0, 12)",,3004.4,3014.1,134696.9
20018,"(1, 1, 0)","(1, 1, 1, 12)",,3008.4,3021.3,132785.7
20018,"(1, 1, 0)","(1, 1, 2, 12)",,2756.5,2772.3,4.5478859737895016e+16
20018,"(1, 1, 0)","(2, 0, 0, 12)",,2881.7,2894.6,74031.3
20018,"(1, 1, 0)","(2, 0, 1, 12)",,2878.1,2894.3,65086.3
20018,"(1, 1, 0)","(2, 0, 2, 12)",,2884.6,2904.0,318429.9
20018,"(1, 1, 0)","(2, 1, 0, 12)",,2778.5,2791.2,145988.9
20018,"(1, 1, 0)","(2, 1, 1, 12)",,2767.3,2783.1,122019.1
20018,"(1, 1, 0)","(2, 1, 2, 12)",,2781.8,2800.8,7117961.4
20018,"(1, 1, 1)","(0, 0, 0, 12)",,3187.6,3197.6,72793.7
20018,"(1, 1, 1)","(0, 0, 1, 12)",,3006.9,3020.0,71131.6
20018,"(1, 1, 1)","(0, 0, 2, 12)",,2831.6,2847.7,313334.4
20018,"(1, 1, 1)","(0, 1, 0, 12)",,3188.6,3198.4,127362.9
20018,"(1, 1, 1)","(0, 1, 1, 12)",,2923.0,2935.9,100007.3
20018,"(1, 1, 1)","(0, 1, 2, 12)",,2687.9,2703.7,199898579799.5
20018,"(1, 1, 1)","(1, 0, 0, 12)",,3018.5,3031.6,71262.3
20018,"(1, 1, 1)","(1, 0, 1, 12)",,2999.2,3015.6,68707.3
20018,"(1, 1, 1)","(1, 0, 2, 12)",,2814.6,2833.9,308723.8
20018,"(1, 1, 1)","(1, 1, 0, 12)",,2974.9,2987.8,109315.9
20018,"(1, 1, 1)","(1, 1, 1, 12)",,2957.4,2973.5,105629.6
20018,"(1, 1, 1)","(1, 1, 2, 12)",,2688.6,2707.6,710782658706.8
20018,"(1, 1, 1)","(2, 0, 0, 12)",,2845.0,2861.1,68489.5
20018,"(1, 1, 1)","(2, 0, 1, 12)",,2834.6,2853.9,69772.2
20018,"(1, 1, 1)","(2, 0, 2, 12)",,2815.2,2837.8,313723.8
20018,"(1, 1, 1)","(2, 1, 0, 12)",,2764.4,2780.2,122860.1
20018,"(1, 1, 1)","(2, 1, 1, 12)",,2718.6,2737.6,74804.5
20018,"(1, 1, 1)","(2, 1, 2, 12)",,2690.4,2712.4,11219043.4
20018,"(1, 1, 2)","(0, 0, 0, 12)",,3157.5,3170.9,66978.8
20018,"(1, 1, 2)","(0, 0, 1, 12)",,2992.1,3008.5,65869.3
20018,"(1, 1, 2)","(0, 0, 2, 12)",,2821.2,2840.5,305961.3
20018,"(1, 1, 2)","(0, 1, 0, 12)",,3137.2,3150.4,100534.7
20018,"(1, 1, 2)","(0, 1, 1, 12)",,2902.1,2918.2,87571.7
20018,"(1, 1, 2)","(0, 1, 2, 12)",,2661.9,2680.8,1.4271886953242934e+16
20018,"(1, 1, 2)","(1, 0, 0, 12)",,3016.4,3032.8,65930.9
20018,"(1, 1, 2)","(1, 0, 1, 12)",,2978.9,2998.6,65865.7
20018,"(1, 1, 2)","(1, 0, 2, 12)",,2795.6,2818.1,308181.4
20018,"(1, 1, 2)","(1, 1, 0, 12)",,2972.0,2988.2,92793.8
20018,"(1, 1, 2)","(1, 1, 1, 12)",,2917.5,2936.8,92251.4
20018,"(1, 1, 2)","(1, 1, 2, 12)",,2663.8,2685.8,1.3344773847044357e+42
20018,"(1, 1, 2)","(2, 0, 0, 12)",,2842.5,2861.8,62835.7
20018,"(1, 1, 2)","(2, 0, 1, 12)",,2831.5,2854.1,67834.4
20018,"(1, 1, 2)","(2, 0, 2, 12)",,2797.5,2823.2,308995.2
20018,"(1, 1, 2)","(2, 1, 0, 12)",,2761.3,2780.3,106958.3
20018,"(1, 1, 2)","(2, 1, 1, 12)",,2716.6,2738.7,96617.1
20018,"(1, 1, 2)","(2, 1, 2, 12)",,2664.1,2689.3,3018203.5
20018,"(2, 0, 0)","(0, 0, 0, 12)",,3252.8,3262.9,112243.6
20018,"(2, 0, 0)","(0, 0, 1, 12)",,3769.9,3783.0,61907.3
20018,"(2, 0, 0)","(0, 0, 2, 12)",,3094.6,3110.7,2.3519244181741948e+25
20018,"(2, 0, 0)","(0, 1, 0, 12)",,3230.5,3240.4,114184.7
20018,"(2, 0, 0)","(0, 1, 1, 12)",,3091.6,3104.5,147169.3
20018,"(2, 0, 0)","(0, 1, 2, 12)",,3353.5,3369.3,409732.1
20018,"(2, 0, 0)","(1, 0, 0, 12)",,3071.1,3084.2,141576.9
20018,"(2, 0, 0)","(1, 0, 1, 12)",,3065.6,3082.0,112982.0
20018,"(2, 0, 0)","(1, 0, 2, 12)",,3397.3,3416.7,298168.9
20018,"(2, 0, 0)","(1, 1, 0, 12)",,3003.4,3016.3,340870.7
20018,"(2, 0, 0)","(1, 1, 1, 12)",,3159.0,3175.1,72104.0
20018,"(2, 0, 0)","(1, 1, 2, 12)",,2921.0,2940.0,73254791093.1
20018,"(2, 0, 0)","(2, 0, 0, 12)",,2883.6,2899.7,118409.5
20018,"(2, 0, 0)","(2, 0, 1, 12)",,2931.4,2950.8,1583494.6
20018,"(2, 0, 0)","(2, 0, 2, 12)",,2931.6,2954.2,1.0286023780235272e+18
20018,"(2, 0, 0)","(2, 1, 0, 12)",,2784.2,2800.0,424521.6
20018,"(2, 0, 0)","(2, 1, 1, 12)",,2785.0,2804.0,402206.5
